acrylamide_density,toaster_energy,toaster_temperature,room_temperature,avg_R_0,stdev_R_0,min_R_0,max_R_0,avg_G_0,stdev_G_0,min_G_0,max_G_0,avg_B_0,stdev_B_0,min_B_0,max_B_0,avg_t_0,stdev_t_0,min_t_0,max_t_0,avg_cie_X_0,stdev_cie_X_0,min_cie_X_0,max_cie_X_0,avg_cie_Y_0,stdev_cie_Y_0,min_cie_Y_0,max_cie_Y_0,avg_cie_Z_0,stdev_cie_Z_0,min_cie_Z_0,max_cie_Z_0,avg_cie_L_0,stdev_cie_L_0,min_cie_L_0,max_cie_L_0,avg_cie_A_0,stdev_cie_A_0,min_cie_A_0,max_cie_A_0,avg_cie_B_0,stdev_cie_B_0,min_cie_B_0,max_cie_B_0,avg_cie_C_0,stdev_cie_C_0,min_cie_C_0,max_cie_C_0,avg_cie_H_0,stdev_cie_H_0,min_cie_H_0,max_cie_H_0,burnt_pixels_ratio_0_threshold_0.1,burnt_pixels_ratio_0_threshold_0.2,burnt_pixels_ratio_0_threshold_0.3,burnt_pixels_ratio_0_threshold_0.4,burnt_pixels_ratio_0_threshold_0.5,avg_R_1,stdev_R_1,min_R_1,max_R_1,avg_G_1,stdev_G_1,min_G_1,max_G_1,avg_B_1,stdev_B_1,min_B_1,max_B_1,avg_t_1,stdev_t_1,min_t_1,max_t_1,avg_cie_X_1,stdev_cie_X_1,min_cie_X_1,max_cie_X_1,avg_cie_Y_1,stdev_cie_Y_1,min_cie_Y_1,max_cie_Y_1,avg_cie_Z_1,stdev_cie_Z_1,min_cie_Z_1,max_cie_Z_1,avg_cie_L_1,stdev_cie_L_1,min_cie_L_1,max_cie_L_1,avg_cie_A_1,stdev_cie_A_1,min_cie_A_1,max_cie_A_1,avg_cie_B_1,stdev_cie_B_1,min_cie_B_1,max_cie_B_1,avg_cie_C_1,stdev_cie_C_1,min_cie_C_1,max_cie_C_1,avg_cie_H_1,stdev_cie_H_1,min_cie_H_1,max_cie_H_1,burnt_pixels_ratio_1_threshold_0.1,burnt_pixels_ratio_1_threshold_0.2,burnt_pixels_ratio_1_threshold_0.3,burnt_pixels_ratio_1_threshold_0.4,burnt_pixels_ratio_1_threshold_0.5,avg_R_2,stdev_R_2,min_R_2,max_R_2,avg_G_2,stdev_G_2,min_G_2,max_G_2,avg_B_2,stdev_B_2,min_B_2,max_B_2,avg_t_2,stdev_t_2,min_t_2,max_t_2,avg_cie_X_2,stdev_cie_X_2,min_cie_X_2,max_cie_X_2,avg_cie_Y_2,stdev_cie_Y_2,min_cie_Y_2,max_cie_Y_2,avg_cie_Z_2,stdev_cie_Z_2,min_cie_Z_2,max_cie_Z_2,avg_cie_L_2,stdev_cie_L_2,min_cie_L_2,max_cie_L_2,avg_cie_A_2,stdev_cie_A_2,min_cie_A_2,max_cie_A_2,avg_cie_B_2,stdev_cie_B_2,min_cie_B_2,max_cie_B_2,avg_cie_C_2,stdev_cie_C_2,min_cie_C_2,max_cie_C_2,avg_cie_H_2,stdev_cie_H_2,min_cie_H_2,max_cie_H_2,burnt_pixels_ratio_2_threshold_0.1,burnt_pixels_ratio_2_threshold_0.2,burnt_pixels_ratio_2_threshold_0.3,burnt_pixels_ratio_2_threshold_0.4,burnt_pixels_ratio_2_threshold_0.5,avg_R_3,stdev_R_3,min_R_3,max_R_3,avg_G_3,stdev_G_3,min_G_3,max_G_3,avg_B_3,stdev_B_3,min_B_3,max_B_3,avg_t_3,stdev_t_3,min_t_3,max_t_3,avg_cie_X_3,stdev_cie_X_3,min_cie_X_3,max_cie_X_3,avg_cie_Y_3,stdev_cie_Y_3,min_cie_Y_3,max_cie_Y_3,avg_cie_Z_3,stdev_cie_Z_3,min_cie_Z_3,max_cie_Z_3,avg_cie_L_3,stdev_cie_L_3,min_cie_L_3,max_cie_L_3,avg_cie_A_3,stdev_cie_A_3,min_cie_A_3,max_cie_A_3,avg_cie_B_3,stdev_cie_B_3,min_cie_B_3,max_cie_B_3,avg_cie_C_3,stdev_cie_C_3,min_cie_C_3,max_cie_C_3,avg_cie_H_3,stdev_cie_H_3,min_cie_H_3,max_cie_H_3,burnt_pixels_ratio_3_threshold_0.1,burnt_pixels_ratio_3_threshold_0.2,burnt_pixels_ratio_3_threshold_0.3,burnt_pixels_ratio_3_threshold_0.4,burnt_pixels_ratio_3_threshold_0.5,avg_R_4,stdev_R_4,min_R_4,max_R_4,avg_G_4,stdev_G_4,min_G_4,max_G_4,avg_B_4,stdev_B_4,min_B_4,max_B_4,avg_t_4,stdev_t_4,min_t_4,max_t_4,avg_cie_X_4,stdev_cie_X_4,min_cie_X_4,max_cie_X_4,avg_cie_Y_4,stdev_cie_Y_4,min_cie_Y_4,max_cie_Y_4,avg_cie_Z_4,stdev_cie_Z_4,min_cie_Z_4,max_cie_Z_4,avg_cie_L_4,stdev_cie_L_4,min_cie_L_4,max_cie_L_4,avg_cie_A_4,stdev_cie_A_4,min_cie_A_4,max_cie_A_4,avg_cie_B_4,stdev_cie_B_4,min_cie_B_4,max_cie_B_4,avg_cie_C_4,stdev_cie_C_4,min_cie_C_4,max_cie_C_4,avg_cie_H_4,stdev_cie_H_4,min_cie_H_4,max_cie_H_4,burnt_pixels_ratio_4_threshold_0.1,burnt_pixels_ratio_4_threshold_0.2,burnt_pixels_ratio_4_threshold_0.3,burnt_pixels_ratio_4_threshold_0.4,burnt_pixels_ratio_4_threshold_0.5,avg_R_5,stdev_R_5,min_R_5,max_R_5,avg_G_5,stdev_G_5,min_G_5,max_G_5,avg_B_5,stdev_B_5,min_B_5,max_B_5,avg_t_5,stdev_t_5,min_t_5,max_t_5,avg_cie_X_5,stdev_cie_X_5,min_cie_X_5,max_cie_X_5,avg_cie_Y_5,stdev_cie_Y_5,min_cie_Y_5,max_cie_Y_5,avg_cie_Z_5,stdev_cie_Z_5,min_cie_Z_5,max_cie_Z_5,avg_cie_L_5,stdev_cie_L_5,min_cie_L_5,max_cie_L_5,avg_cie_A_5,stdev_cie_A_5,min_cie_A_5,max_cie_A_5,avg_cie_B_5,stdev_cie_B_5,min_cie_B_5,max_cie_B_5,avg_cie_C_5,stdev_cie_C_5,min_cie_C_5,max_cie_C_5,avg_cie_H_5,stdev_cie_H_5,min_cie_H_5,max_cie_H_5,burnt_pixels_ratio_5_threshold_0.1,burnt_pixels_ratio_5_threshold_0.2,burnt_pixels_ratio_5_threshold_0.3,burnt_pixels_ratio_5_threshold_0.4,burnt_pixels_ratio_5_threshold_0.5,avg_R_6,stdev_R_6,min_R_6,max_R_6,avg_G_6,stdev_G_6,min_G_6,max_G_6,avg_B_6,stdev_B_6,min_B_6,max_B_6,avg_t_6,stdev_t_6,min_t_6,max_t_6,avg_cie_X_6,stdev_cie_X_6,min_cie_X_6,max_cie_X_6,avg_cie_Y_6,stdev_cie_Y_6,min_cie_Y_6,max_cie_Y_6,avg_cie_Z_6,stdev_cie_Z_6,min_cie_Z_6,max_cie_Z_6,avg_cie_L_6,stdev_cie_L_6,min_cie_L_6,max_cie_L_6,avg_cie_A_6,stdev_cie_A_6,min_cie_A_6,max_cie_A_6,avg_cie_B_6,stdev_cie_B_6,min_cie_B_6,max_cie_B_6,avg_cie_C_6,stdev_cie_C_6,min_cie_C_6,max_cie_C_6,avg_cie_H_6,stdev_cie_H_6,min_cie_H_6,max_cie_H_6,burnt_pixels_ratio_6_threshold_0.1,burnt_pixels_ratio_6_threshold_0.2,burnt_pixels_ratio_6_threshold_0.3,burnt_pixels_ratio_6_threshold_0.4,burnt_pixels_ratio_6_threshold_0.5,avg_R_7,stdev_R_7,min_R_7,max_R_7,avg_G_7,stdev_G_7,min_G_7,max_G_7,avg_B_7,stdev_B_7,min_B_7,max_B_7,avg_t_7,stdev_t_7,min_t_7,max_t_7,avg_cie_X_7,stdev_cie_X_7,min_cie_X_7,max_cie_X_7,avg_cie_Y_7,stdev_cie_Y_7,min_cie_Y_7,max_cie_Y_7,avg_cie_Z_7,stdev_cie_Z_7,min_cie_Z_7,max_cie_Z_7,avg_cie_L_7,stdev_cie_L_7,min_cie_L_7,max_cie_L_7,avg_cie_A_7,stdev_cie_A_7,min_cie_A_7,max_cie_A_7,avg_cie_B_7,stdev_cie_B_7,min_cie_B_7,max_cie_B_7,avg_cie_C_7,stdev_cie_C_7,min_cie_C_7,max_cie_C_7,avg_cie_H_7,stdev_cie_H_7,min_cie_H_7,max_cie_H_7,burnt_pixels_ratio_7_threshold_0.1,burnt_pixels_ratio_7_threshold_0.2,burnt_pixels_ratio_7_threshold_0.3,burnt_pixels_ratio_7_threshold_0.4,burnt_pixels_ratio_7_threshold_0.5,avg_R_8,stdev_R_8,min_R_8,max_R_8,avg_G_8,stdev_G_8,min_G_8,max_G_8,avg_B_8,stdev_B_8,min_B_8,max_B_8,avg_t_8,stdev_t_8,min_t_8,max_t_8,avg_cie_X_8,stdev_cie_X_8,min_cie_X_8,max_cie_X_8,avg_cie_Y_8,stdev_cie_Y_8,min_cie_Y_8,max_cie_Y_8,avg_cie_Z_8,stdev_cie_Z_8,min_cie_Z_8,max_cie_Z_8,avg_cie_L_8,stdev_cie_L_8,min_cie_L_8,max_cie_L_8,avg_cie_A_8,stdev_cie_A_8,min_cie_A_8,max_cie_A_8,avg_cie_B_8,stdev_cie_B_8,min_cie_B_8,max_cie_B_8,avg_cie_C_8,stdev_cie_C_8,min_cie_C_8,max_cie_C_8,avg_cie_H_8,stdev_cie_H_8,min_cie_H_8,max_cie_H_8,burnt_pixels_ratio_8_threshold_0.1,burnt_pixels_ratio_8_threshold_0.2,burnt_pixels_ratio_8_threshold_0.3,burnt_pixels_ratio_8_threshold_0.4,burnt_pixels_ratio_8_threshold_0.5,avg_R_9,stdev_R_9,min_R_9,max_R_9,avg_G_9,stdev_G_9,min_G_9,max_G_9,avg_B_9,stdev_B_9,min_B_9,max_B_9,avg_t_9,stdev_t_9,min_t_9,max_t_9,avg_cie_X_9,stdev_cie_X_9,min_cie_X_9,max_cie_X_9,avg_cie_Y_9,stdev_cie_Y_9,min_cie_Y_9,max_cie_Y_9,avg_cie_Z_9,stdev_cie_Z_9,min_cie_Z_9,max_cie_Z_9,avg_cie_L_9,stdev_cie_L_9,min_cie_L_9,max_cie_L_9,avg_cie_A_9,stdev_cie_A_9,min_cie_A_9,max_cie_A_9,avg_cie_B_9,stdev_cie_B_9,min_cie_B_9,max_cie_B_9,avg_cie_C_9,stdev_cie_C_9,min_cie_C_9,max_cie_C_9,avg_cie_H_9,stdev_cie_H_9,min_cie_H_9,max_cie_H_9,burnt_pixels_ratio_9_threshold_0.1,burnt_pixels_ratio_9_threshold_0.2,burnt_pixels_ratio_9_threshold_0.3,burnt_pixels_ratio_9_threshold_0.4,burnt_pixels_ratio_9_threshold_0.5
0.0,0.1111111111111111,0.4082381345942971,0.021542262150966555,0.6004412853172213,0.11161961082985102,0.10980392156862745,0.8549019607843137,0.19283044784420464,0.07215003813117374,0.0,0.396078431372549,0.28449251486283217,0.0880029755137398,0.0,0.5294117647058824,0.1562846595860798,0.027122622441618515,0.05812370016432555,0.19087794025047172,0.18615309112298023,0.06856167723172905,0.005767684680689882,0.4217147428601606,0.1185063709351948,0.04727439443651393,0.0030513825102204016,0.29786842960814935,0.07514938132067879,0.03758239345384639,0.00022308887466619584,0.24311579030407815,0.39155665133663553,0.08940589066588668,0.02506804201494853,0.6113995360419291,0.7768520130558594,0.05376458814783886,0.3332756587086326,0.848461134993004,0.5678212272592204,0.05348918657551846,0.41189722354184677,0.7808967201070764,0.5857001397350708,0.06806417352488223,0.0595208434021421,0.6944202073644585,0.03969181535009913,0.047819504101891626,4.959929417730723e-05,0.9998596943509074,0.009025141465511,0.0977007377695007,0.3191032161019984,0.8252990473461786,0.998495809755748,0.6348173844798725,0.11409959440478847,0.06274509803921569,0.8862745098039215,0.2225653699134895,0.07566918399673593,0.0,0.4627450980392157,0.32132121601745517,0.09597637149544323,0.0,0.596078431372549,0.07679077669221834,0.01280555672765979,0.035488713166681826,0.09199953379639561,0.21445964303989712,0.07530205349484737,0.003667668655544973,0.49522267439637097,0.13938404795180903,0.05319664090701863,0.0030513825102204016,0.3666396364750637,0.09506563856317826,0.04642529337434853,0.00022308887466619584,0.31428947082973135,0.42352869829831763,0.09202911665076735,0.02506804201494853,0.6674179274061319,0.7812189475807676,0.057469268872374815,0.3206090801026473,0.8651895056263719,0.5503328682523031,0.052724632082942695,0.4039116969111107,0.7638306396120726,0.5877754473788345,0.07200204035800718,0.05661645623887829,0.7073206222279436,0.042362325463772534,0.09609895295485753,2.9274116738300046e-06,0.9999617777522963,0.0040451351926761,0.0728124334681711,0.2190050386771698,0.6318926974664679,0.9914129586260734,0.6059498512537186,0.11106838166301805,0.12156862745098039,0.8196078431372549,0.20892477688057798,0.072435664094812,0.0,0.396078431372549,0.2996786191456325,0.09213382959967835,0.0,0.5294117647058824,0.04896238030374766,0.005541072506402486,0.034370573183557164,0.05586729870386697,0.1928874534041596,0.06903836838530275,0.006432210905475319,0.40202410782737275,0.12509091159632588,0.048541215125447484,0.003402949155835905,0.28745111677042773,0.08309300686461461,0.04158627208554402,0.0002487921724892316,0.24235418857005742,0.40222530791228844,0.08963881495057195,0.027956277655178594,0.6021827716959661,0.7680308408293248,0.05643130503675663,0.3627650694515678,0.8468521583311424,0.5559613195422964,0.05087956719154143,0.4012170539465921,0.7650823077691399,0.570951735859457,0.0715283553523661,0.07190759509049646,0.6894468981975357,0.038495442330294886,0.057095390841371677,2.9274116738300046e-06,0.999949555521926,0.0054540303159087,0.0862728431789205,0.2695849270434906,0.7593143504745715,0.9977333899985834,0.6552010869264443,0.11558452877551852,0.11764705882352941,0.8941176470588236,0.221658558992324,0.07816133128106345,0.0,0.41568627450980394,0.3260538593083296,0.09526906182035957,0.0,0.5843137254901961,0.039959844713510065,0.0032357096231188146,0.03358985145579038,0.044885191369850974,0.22751569735785424,0.07938886379901554,0.0063439804183655435,0.4834041869333153,0.14621717840300144,0.055649274622386974,0.003326692952593777,0.33598255291440277,0.09774381027198786,0.04660250552094579,0.00040261684612773093,0.2981026541392185,0.43312852224829973,0.09343336406986517,0.027329814244715048,0.6433967117646147,0.7989566732155243,0.05261364724840931,0.39810552934563936,0.8782343243944443,0.5578450696356998,0.053671147197385305,0.4324010422888442,0.8047539404903705,0.6129071940519858,0.06803047308706599,0.12326537514239153,0.7320316910558764,0.03350960289529082,0.030019995013330008,2.5985164545665253e-05,0.9999681666454444,0.0085379621789443,0.068656505786057,0.2032881738639571,0.6030200395145358,0.9837002540220152,0.6330124877459598,0.11735931117174576,0.09803921568627451,0.8784313725490196,0.2237789736526071,0.07807313912228499,0.0,0.45098039215686275,0.3132892394704876,0.09556441910407797,0.0,0.5647058823529412,0.03387757739124711,0.00213098846988362,0.029120326239854888,0.038514851314724284,0.21323451615899128,0.07754223900411009,0.005985741035479306,0.4697809471953265,0.1392981578052481,0.05488254245110275,0.004813662524009537,0.3483935798312419,0.09119425699550669,0.04533267061635965,0.00035193047388333207,0.27906743794776245,0.42264558059864227,0.09460977986738045,0.0395457100234443,0.6532904869902902,0.7766346981613421,0.05740536706882404,0.3214682651756571,0.8744249286202915,0.5641559691021089,0.051681872403073106,0.4274026873983248,0.789966201545302,0.5843629003704306,0.0734780550432021,0.06953635809552537,0.7311948929097687,0.03879437030735798,0.04682193399240044,2.9274116738300046e-06,0.9999617777522963,0.0085085437029744,0.0736938330637789,0.2255115674003234,0.6372266366640883,0.987975529147036,0.579747393197074,0.10493492042403788,0.07450980392156863,0.7843137254901961,0.18531294184577543,0.06640515810461817,0.0,0.3764705882352941,0.27203365487853515,0.08198652248611207,0.0,0.47843137254901963,0.03205112442428622,0.0014410433068266556,0.028727496035280776,0.03558048654039751,0.17156252674651315,0.05998879491820802,0.004026181421940244,0.35126771643506083,0.10915334386514301,0.041239240084154825,0.0030559414027174683,0.25376466263331365,0.06838194379552755,0.03298750902157524,0.0002962369102049805,0.19286707422038799,0.3773836477827108,0.08382229802625583,0.025105497251024,0.5707597658585741,0.765780085993583,0.054050510881831736,0.3521737345545302,0.8509395828435431,0.5677369740281643,0.04997361343352445,0.4180575921661759,0.8324280329147453,0.5704160657119183,0.06958448017779247,0.06515227974334044,0.6979393932930975,0.04092370506024782,0.049508471894536825,2.9274116738300046e-06,0.9999792222083704,0.0119470914521405,0.1016213909827905,0.3508035841274356,0.9145925188451144,0.999928886360404,0.5618764067591628,0.10365858078899211,0.03529411764705882,0.7764705882352941,0.19451433914513835,0.06723771643148885,0.0,0.39215686274509803,0.2739104265349772,0.083699249178389,0.0,0.49019607843137253,0.028750167200986936,0.002220416904248664,0.025281755621335004,0.035786124168589284,0.16356432912005564,0.05892168302263369,0.003172380139200236,0.3590715067460397,0.10666685623612678,0.04152812525691138,0.0025654396501147226,0.2639606346365124,0.06933063926518242,0.0341198065192004,0.00018756123753707827,0.20752946656605387,0.37264996698000086,0.08494140410510066,0.021075890132723613,0.5805499247730286,0.7428879583562835,0.05099231988737753,0.3346249735130222,0.8133833644601804,0.5553851748026615,0.04773317834971947,0.3863049700516753,0.7624908065737623,0.536612695947429,0.06524188690460095,0.016631962045684876,0.6507081014730263,0.04009284617300856,0.05618024856461015,2.9274116738300046e-06,0.9998958888194815,0.0129925756710451,0.1033695031410622,0.3532267275842375,0.910265562535694,0.9998572244431754,0.5938852111048063,0.10703704090034438,0.11372549019607843,0.803921568627451,0.1952582504956252,0.06653861721025527,0.0,0.40784313725490196,0.2853797925029247,0.08383677018060656,0.0,0.5411764705882353,0.025939742400758244,0.0025093109455522956,0.022314146680403817,0.03486742390003662,0.18195709813762323,0.06376279280033945,0.005767684680689882,0.39511544933231596,0.11636283781511349,0.04381483275536057,0.0030513825102204016,0.28864856905030606,0.07477122881720046,0.03548968100836911,0.00022308887466619584,0.2533842188524979,0.38936744344913593,0.08484758652376197,0.02506804201494853,0.6032534204746935,0.7697303776311836,0.05499659891149527,0.37128390035300607,0.8397014218475606,0.5617953690830045,0.047257291660389354,0.4168876157981739,0.8021253475063901,0.5740415350977252,0.0707503025561984,0.10451985254884158,0.674266187756354,0.03741584161056108,0.03407413660497996,2.9274116738300046e-06,0.9999834444334075,0.0095748481600571,0.089317613433369,0.2986780993211861,0.8624508753126117,0.9995712754555198,0.6790081970533067,0.1149386408548352,0.011764705882352941,0.8941176470588236,0.2485135944825968,0.08093041132771159,0.0,0.4470588235294118,0.3415968681083089,0.10070540933523126,0.0,0.5607843137254902,0.02327329113058622,0.002530576097068901,0.01939542665888239,0.033178287023877685,0.24880786807299451,0.08347496845049596,0.00042745692331786053,0.48320190362332166,0.16381076187771393,0.06007976631340573,0.00022614527591348344,0.34741219002473817,0.10835655049710816,0.051638041018643256,1.6533651825656915e-05,0.2762455408648597,0.4571953966149031,0.09441409203074162,0.0018578583031012882,0.6525168164090172,0.7934360008509691,0.052496000950518054,0.34245488896547555,0.8669890422414613,0.5682543601511318,0.05724394424735172,0.4191674405404312,0.8257696615023259,0.6082920900961769,0.06676843320385592,0.01055946713039363,0.7311840512862114,0.037434297178420346,0.038076408717605814,0.000479445875186139,0.9997124442527406,0.0066956335921361,0.0494337203504523,0.1596267540423107,0.4576536790369684,0.9537716361564214,0.6669935340153331,0.11483245559735941,0.12156862745098039,0.8941176470588236,0.23547993949595825,0.0803984177084409,0.0,0.4666666666666667,0.3307690477889579,0.09724225057882792,0.0,0.596078431372549,0.02635481509317331,0.0025987873543046863,0.022866247209222434,0.03549023388603316,0.2376301701579023,0.0819343920551702,0.01038854716582565,0.5000858164720279,0.15486419664277545,0.058652232373076436,0.00571158847841197,0.3716994711362396,0.10136919455470161,0.04965207358881902,0.00042040155577270465,0.3108539892384405,0.4452163590570703,0.09342222287362995,0.04692247023155208,0.6712523469264423,0.7948963256605566,0.05452840583985293,0.35717203757545657,0.8834009906118218,0.5690050495510234,0.05438393013114667,0.4156950752587718,0.8318317249063059,0.6101855276005012,0.06928074587323248,0.08054343320702968,0.7525665639505353,0.03846381453143191,0.046961559085483835,2.5392314150431658e-05,0.999903722158037,0.0027117676443302,0.0584457289659601,0.1888960251195318,0.5276528937415257,0.968814672090202
