SourceFile,Emissivity,SubjectDistance,AtmosphericTemperature,ReflectedApparentTemperature,IRWindowTemperature,IRWindowTransmission,RelativeHumidity,PlanckR1,PlanckB,PlanckF,PlanckO,PlanckR2,Real2IR,OffsetX,OffsetY,PiPX1,PiPX2,PiPY1,PiPY2,EmbeddedImageWidth,EmbeddedImageHeight,t_numpy_file,rgb_numpy_file
raw_data_source/RGBT_jpg/FLIR1126.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1126.npy,raw_data_source/RGB_npy/FLIR1126.npy
raw_data_source/RGBT_jpg/FLIR1128.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1128.npy,raw_data_source/RGB_npy/FLIR1128.npy
raw_data_source/RGBT_jpg/FLIR1130.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1130.npy,raw_data_source/RGB_npy/FLIR1130.npy
raw_data_source/RGBT_jpg/FLIR1132.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1132.npy,raw_data_source/RGB_npy/FLIR1132.npy
raw_data_source/RGBT_jpg/FLIR1134.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1134.npy,raw_data_source/RGB_npy/FLIR1134.npy
raw_data_source/RGBT_jpg/FLIR1136.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1136.npy,raw_data_source/RGB_npy/FLIR1136.npy
raw_data_source/RGBT_jpg/FLIR1138.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1138.npy,raw_data_source/RGB_npy/FLIR1138.npy
raw_data_source/RGBT_jpg/FLIR1140.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1140.npy,raw_data_source/RGB_npy/FLIR1140.npy
raw_data_source/RGBT_jpg/FLIR1142.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1142.npy,raw_data_source/RGB_npy/FLIR1142.npy
raw_data_source/RGBT_jpg/FLIR1144.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1144.npy,raw_data_source/RGB_npy/FLIR1144.npy
raw_data_source/RGBT_jpg/FLIR1146.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1146.npy,raw_data_source/RGB_npy/FLIR1146.npy
raw_data_source/RGBT_jpg/FLIR1148.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1148.npy,raw_data_source/RGB_npy/FLIR1148.npy
raw_data_source/RGBT_jpg/FLIR1150.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1150.npy,raw_data_source/RGB_npy/FLIR1150.npy
raw_data_source/RGBT_jpg/FLIR1152.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1152.npy,raw_data_source/RGB_npy/FLIR1152.npy
raw_data_source/RGBT_jpg/FLIR1154.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1154.npy,raw_data_source/RGB_npy/FLIR1154.npy
raw_data_source/RGBT_jpg/FLIR1156.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1156.npy,raw_data_source/RGB_npy/FLIR1156.npy
raw_data_source/RGBT_jpg/FLIR1158.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1158.npy,raw_data_source/RGB_npy/FLIR1158.npy
raw_data_source/RGBT_jpg/FLIR1160.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1160.npy,raw_data_source/RGB_npy/FLIR1160.npy
raw_data_source/RGBT_jpg/FLIR1162.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1162.npy,raw_data_source/RGB_npy/FLIR1162.npy
raw_data_source/RGBT_jpg/FLIR1164.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1164.npy,raw_data_source/RGB_npy/FLIR1164.npy
raw_data_source/RGBT_jpg/FLIR1166.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1166.npy,raw_data_source/RGB_npy/FLIR1166.npy
raw_data_source/RGBT_jpg/FLIR1168.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1168.npy,raw_data_source/RGB_npy/FLIR1168.npy
raw_data_source/RGBT_jpg/FLIR1170.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1170.npy,raw_data_source/RGB_npy/FLIR1170.npy
raw_data_source/RGBT_jpg/FLIR1172.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1172.npy,raw_data_source/RGB_npy/FLIR1172.npy
raw_data_source/RGBT_jpg/FLIR1174.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1174.npy,raw_data_source/RGB_npy/FLIR1174.npy
raw_data_source/RGBT_jpg/FLIR1176.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1176.npy,raw_data_source/RGB_npy/FLIR1176.npy
raw_data_source/RGBT_jpg/FLIR1178.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1178.npy,raw_data_source/RGB_npy/FLIR1178.npy
raw_data_source/RGBT_jpg/FLIR1180.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1180.npy,raw_data_source/RGB_npy/FLIR1180.npy
raw_data_source/RGBT_jpg/FLIR1182.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1182.npy,raw_data_source/RGB_npy/FLIR1182.npy
raw_data_source/RGBT_jpg/FLIR1184.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1184.npy,raw_data_source/RGB_npy/FLIR1184.npy
raw_data_source/RGBT_jpg/FLIR1186.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1186.npy,raw_data_source/RGB_npy/FLIR1186.npy
raw_data_source/RGBT_jpg/FLIR1188.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1188.npy,raw_data_source/RGB_npy/FLIR1188.npy
raw_data_source/RGBT_jpg/FLIR1190.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1190.npy,raw_data_source/RGB_npy/FLIR1190.npy
raw_data_source/RGBT_jpg/FLIR1192.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1192.npy,raw_data_source/RGB_npy/FLIR1192.npy
raw_data_source/RGBT_jpg/FLIR1194.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1194.npy,raw_data_source/RGB_npy/FLIR1194.npy
raw_data_source/RGBT_jpg/FLIR1196.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1196.npy,raw_data_source/RGB_npy/FLIR1196.npy
raw_data_source/RGBT_jpg/FLIR1198.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1198.npy,raw_data_source/RGB_npy/FLIR1198.npy
raw_data_source/RGBT_jpg/FLIR1200.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1200.npy,raw_data_source/RGB_npy/FLIR1200.npy
raw_data_source/RGBT_jpg/FLIR1202.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1202.npy,raw_data_source/RGB_npy/FLIR1202.npy
raw_data_source/RGBT_jpg/FLIR1204.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1204.npy,raw_data_source/RGB_npy/FLIR1204.npy
raw_data_source/RGBT_jpg/FLIR1206.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1206.npy,raw_data_source/RGB_npy/FLIR1206.npy
raw_data_source/RGBT_jpg/FLIR1208.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1208.npy,raw_data_source/RGB_npy/FLIR1208.npy
raw_data_source/RGBT_jpg/FLIR1210.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1210.npy,raw_data_source/RGB_npy/FLIR1210.npy
raw_data_source/RGBT_jpg/FLIR1212.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1212.npy,raw_data_source/RGB_npy/FLIR1212.npy
raw_data_source/RGBT_jpg/FLIR1214.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1214.npy,raw_data_source/RGB_npy/FLIR1214.npy
raw_data_source/RGBT_jpg/FLIR1216.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1216.npy,raw_data_source/RGB_npy/FLIR1216.npy
raw_data_source/RGBT_jpg/FLIR1218.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1218.npy,raw_data_source/RGB_npy/FLIR1218.npy
raw_data_source/RGBT_jpg/FLIR1220.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1220.npy,raw_data_source/RGB_npy/FLIR1220.npy
raw_data_source/RGBT_jpg/FLIR1222.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1222.npy,raw_data_source/RGB_npy/FLIR1222.npy
raw_data_source/RGBT_jpg/FLIR1224.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1224.npy,raw_data_source/RGB_npy/FLIR1224.npy
raw_data_source/RGBT_jpg/FLIR1226.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1226.npy,raw_data_source/RGB_npy/FLIR1226.npy
raw_data_source/RGBT_jpg/FLIR1228.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1228.npy,raw_data_source/RGB_npy/FLIR1228.npy
raw_data_source/RGBT_jpg/FLIR1230.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1230.npy,raw_data_source/RGB_npy/FLIR1230.npy
raw_data_source/RGBT_jpg/FLIR1232.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1232.npy,raw_data_source/RGB_npy/FLIR1232.npy
raw_data_source/RGBT_jpg/FLIR1234.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1234.npy,raw_data_source/RGB_npy/FLIR1234.npy
raw_data_source/RGBT_jpg/FLIR1236.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1236.npy,raw_data_source/RGB_npy/FLIR1236.npy
raw_data_source/RGBT_jpg/FLIR1238.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1238.npy,raw_data_source/RGB_npy/FLIR1238.npy
raw_data_source/RGBT_jpg/FLIR1240.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1240.npy,raw_data_source/RGB_npy/FLIR1240.npy
raw_data_source/RGBT_jpg/FLIR1242.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1242.npy,raw_data_source/RGB_npy/FLIR1242.npy
raw_data_source/RGBT_jpg/FLIR1244.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1244.npy,raw_data_source/RGB_npy/FLIR1244.npy
raw_data_source/RGBT_jpg/FLIR1246.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1246.npy,raw_data_source/RGB_npy/FLIR1246.npy
raw_data_source/RGBT_jpg/FLIR1248.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1248.npy,raw_data_source/RGB_npy/FLIR1248.npy
raw_data_source/RGBT_jpg/FLIR1250.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1250.npy,raw_data_source/RGB_npy/FLIR1250.npy
raw_data_source/RGBT_jpg/FLIR1252.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1252.npy,raw_data_source/RGB_npy/FLIR1252.npy
raw_data_source/RGBT_jpg/FLIR1254.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1254.npy,raw_data_source/RGB_npy/FLIR1254.npy
raw_data_source/RGBT_jpg/FLIR1256.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1256.npy,raw_data_source/RGB_npy/FLIR1256.npy
raw_data_source/RGBT_jpg/FLIR1258.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1258.npy,raw_data_source/RGB_npy/FLIR1258.npy
raw_data_source/RGBT_jpg/FLIR1260.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1260.npy,raw_data_source/RGB_npy/FLIR1260.npy
raw_data_source/RGBT_jpg/FLIR1262.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1262.npy,raw_data_source/RGB_npy/FLIR1262.npy
raw_data_source/RGBT_jpg/FLIR1264.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1264.npy,raw_data_source/RGB_npy/FLIR1264.npy
raw_data_source/RGBT_jpg/FLIR1266.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1266.npy,raw_data_source/RGB_npy/FLIR1266.npy
raw_data_source/RGBT_jpg/FLIR1268.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1268.npy,raw_data_source/RGB_npy/FLIR1268.npy
raw_data_source/RGBT_jpg/FLIR1270.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1270.npy,raw_data_source/RGB_npy/FLIR1270.npy
raw_data_source/RGBT_jpg/FLIR1272.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,319,0,239,640,480,raw_data_source/T_npy/FLIR1272.npy,raw_data_source/RGB_npy/FLIR1272.npy
raw_data_source/RGBT_jpg/FLIR1274.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1274.npy,raw_data_source/RGB_npy/FLIR1274.npy
raw_data_source/RGBT_jpg/FLIR1276.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1276.npy,raw_data_source/RGB_npy/FLIR1276.npy
raw_data_source/RGBT_jpg/FLIR1278.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1278.npy,raw_data_source/RGB_npy/FLIR1278.npy
raw_data_source/RGBT_jpg/FLIR1280.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1280.npy,raw_data_source/RGB_npy/FLIR1280.npy
raw_data_source/RGBT_jpg/FLIR1282.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1282.npy,raw_data_source/RGB_npy/FLIR1282.npy
raw_data_source/RGBT_jpg/FLIR1284.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1284.npy,raw_data_source/RGB_npy/FLIR1284.npy
raw_data_source/RGBT_jpg/FLIR1286.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1286.npy,raw_data_source/RGB_npy/FLIR1286.npy
raw_data_source/RGBT_jpg/FLIR1338.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1338.npy,raw_data_source/RGB_npy/FLIR1338.npy
raw_data_source/RGBT_jpg/FLIR1340.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1340.npy,raw_data_source/RGB_npy/FLIR1340.npy
raw_data_source/RGBT_jpg/FLIR1342.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1342.npy,raw_data_source/RGB_npy/FLIR1342.npy
raw_data_source/RGBT_jpg/FLIR1344.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1344.npy,raw_data_source/RGB_npy/FLIR1344.npy
raw_data_source/RGBT_jpg/FLIR1346.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1346.npy,raw_data_source/RGB_npy/FLIR1346.npy
raw_data_source/RGBT_jpg/FLIR1348.jpg,0.95,5 m,20.0 C,20.0 C,20.0 C,1.0,50.0 %,12144.752,1337.5,1.65,-6137,0.013073633,1.4022262096405,0,-12,0,80,0,60,640,480,raw_data_source/T_npy/FLIR1348.npy,raw_data_source/RGB_npy/FLIR1348.npy
