acrylamide_density,toaster_energy,toaster_temperature,room_temperature,bread_type,function,rep,avg_R_0,stdev_R_0,min_R_0,max_R_0,avg_G_0,stdev_G_0,min_G_0,max_G_0,avg_B_0,stdev_B_0,min_B_0,max_B_0,avg_t_0,stdev_t_0,min_t_0,max_t_0,avg_cie_X_0,stdev_cie_X_0,min_cie_X_0,max_cie_X_0,avg_cie_Y_0,stdev_cie_Y_0,min_cie_Y_0,max_cie_Y_0,avg_cie_Z_0,stdev_cie_Z_0,min_cie_Z_0,max_cie_Z_0,avg_cie_L_0,stdev_cie_L_0,min_cie_L_0,max_cie_L_0,avg_cie_A_0,stdev_cie_A_0,min_cie_A_0,max_cie_A_0,avg_cie_B_0,stdev_cie_B_0,min_cie_B_0,max_cie_B_0,avg_cie_C_0,stdev_cie_C_0,min_cie_C_0,max_cie_C_0,avg_cie_H_0,stdev_cie_H_0,min_cie_H_0,max_cie_H_0,burnt_pixels_ratio_0_threshold_0.1,burnt_pixels_ratio_0_threshold_0.2,burnt_pixels_ratio_0_threshold_0.3,burnt_pixels_ratio_0_threshold_0.4,burnt_pixels_ratio_0_threshold_0.5,avg_R_1,stdev_R_1,min_R_1,max_R_1,avg_G_1,stdev_G_1,min_G_1,max_G_1,avg_B_1,stdev_B_1,min_B_1,max_B_1,avg_t_1,stdev_t_1,min_t_1,max_t_1,avg_cie_X_1,stdev_cie_X_1,min_cie_X_1,max_cie_X_1,avg_cie_Y_1,stdev_cie_Y_1,min_cie_Y_1,max_cie_Y_1,avg_cie_Z_1,stdev_cie_Z_1,min_cie_Z_1,max_cie_Z_1,avg_cie_L_1,stdev_cie_L_1,min_cie_L_1,max_cie_L_1,avg_cie_A_1,stdev_cie_A_1,min_cie_A_1,max_cie_A_1,avg_cie_B_1,stdev_cie_B_1,min_cie_B_1,max_cie_B_1,avg_cie_C_1,stdev_cie_C_1,min_cie_C_1,max_cie_C_1,avg_cie_H_1,stdev_cie_H_1,min_cie_H_1,max_cie_H_1,burnt_pixels_ratio_1_threshold_0.1,burnt_pixels_ratio_1_threshold_0.2,burnt_pixels_ratio_1_threshold_0.3,burnt_pixels_ratio_1_threshold_0.4,burnt_pixels_ratio_1_threshold_0.5,avg_R_2,stdev_R_2,min_R_2,max_R_2,avg_G_2,stdev_G_2,min_G_2,max_G_2,avg_B_2,stdev_B_2,min_B_2,max_B_2,avg_t_2,stdev_t_2,min_t_2,max_t_2,avg_cie_X_2,stdev_cie_X_2,min_cie_X_2,max_cie_X_2,avg_cie_Y_2,stdev_cie_Y_2,min_cie_Y_2,max_cie_Y_2,avg_cie_Z_2,stdev_cie_Z_2,min_cie_Z_2,max_cie_Z_2,avg_cie_L_2,stdev_cie_L_2,min_cie_L_2,max_cie_L_2,avg_cie_A_2,stdev_cie_A_2,min_cie_A_2,max_cie_A_2,avg_cie_B_2,stdev_cie_B_2,min_cie_B_2,max_cie_B_2,avg_cie_C_2,stdev_cie_C_2,min_cie_C_2,max_cie_C_2,avg_cie_H_2,stdev_cie_H_2,min_cie_H_2,max_cie_H_2,burnt_pixels_ratio_2_threshold_0.1,burnt_pixels_ratio_2_threshold_0.2,burnt_pixels_ratio_2_threshold_0.3,burnt_pixels_ratio_2_threshold_0.4,burnt_pixels_ratio_2_threshold_0.5,avg_R_3,stdev_R_3,min_R_3,max_R_3,avg_G_3,stdev_G_3,min_G_3,max_G_3,avg_B_3,stdev_B_3,min_B_3,max_B_3,avg_t_3,stdev_t_3,min_t_3,max_t_3,avg_cie_X_3,stdev_cie_X_3,min_cie_X_3,max_cie_X_3,avg_cie_Y_3,stdev_cie_Y_3,min_cie_Y_3,max_cie_Y_3,avg_cie_Z_3,stdev_cie_Z_3,min_cie_Z_3,max_cie_Z_3,avg_cie_L_3,stdev_cie_L_3,min_cie_L_3,max_cie_L_3,avg_cie_A_3,stdev_cie_A_3,min_cie_A_3,max_cie_A_3,avg_cie_B_3,stdev_cie_B_3,min_cie_B_3,max_cie_B_3,avg_cie_C_3,stdev_cie_C_3,min_cie_C_3,max_cie_C_3,avg_cie_H_3,stdev_cie_H_3,min_cie_H_3,max_cie_H_3,burnt_pixels_ratio_3_threshold_0.1,burnt_pixels_ratio_3_threshold_0.2,burnt_pixels_ratio_3_threshold_0.3,burnt_pixels_ratio_3_threshold_0.4,burnt_pixels_ratio_3_threshold_0.5,avg_R_4,stdev_R_4,min_R_4,max_R_4,avg_G_4,stdev_G_4,min_G_4,max_G_4,avg_B_4,stdev_B_4,min_B_4,max_B_4,avg_t_4,stdev_t_4,min_t_4,max_t_4,avg_cie_X_4,stdev_cie_X_4,min_cie_X_4,max_cie_X_4,avg_cie_Y_4,stdev_cie_Y_4,min_cie_Y_4,max_cie_Y_4,avg_cie_Z_4,stdev_cie_Z_4,min_cie_Z_4,max_cie_Z_4,avg_cie_L_4,stdev_cie_L_4,min_cie_L_4,max_cie_L_4,avg_cie_A_4,stdev_cie_A_4,min_cie_A_4,max_cie_A_4,avg_cie_B_4,stdev_cie_B_4,min_cie_B_4,max_cie_B_4,avg_cie_C_4,stdev_cie_C_4,min_cie_C_4,max_cie_C_4,avg_cie_H_4,stdev_cie_H_4,min_cie_H_4,max_cie_H_4,burnt_pixels_ratio_4_threshold_0.1,burnt_pixels_ratio_4_threshold_0.2,burnt_pixels_ratio_4_threshold_0.3,burnt_pixels_ratio_4_threshold_0.4,burnt_pixels_ratio_4_threshold_0.5,avg_R_5,stdev_R_5,min_R_5,max_R_5,avg_G_5,stdev_G_5,min_G_5,max_G_5,avg_B_5,stdev_B_5,min_B_5,max_B_5,avg_t_5,stdev_t_5,min_t_5,max_t_5,avg_cie_X_5,stdev_cie_X_5,min_cie_X_5,max_cie_X_5,avg_cie_Y_5,stdev_cie_Y_5,min_cie_Y_5,max_cie_Y_5,avg_cie_Z_5,stdev_cie_Z_5,min_cie_Z_5,max_cie_Z_5,avg_cie_L_5,stdev_cie_L_5,min_cie_L_5,max_cie_L_5,avg_cie_A_5,stdev_cie_A_5,min_cie_A_5,max_cie_A_5,avg_cie_B_5,stdev_cie_B_5,min_cie_B_5,max_cie_B_5,avg_cie_C_5,stdev_cie_C_5,min_cie_C_5,max_cie_C_5,avg_cie_H_5,stdev_cie_H_5,min_cie_H_5,max_cie_H_5,burnt_pixels_ratio_5_threshold_0.1,burnt_pixels_ratio_5_threshold_0.2,burnt_pixels_ratio_5_threshold_0.3,burnt_pixels_ratio_5_threshold_0.4,burnt_pixels_ratio_5_threshold_0.5,avg_R_6,stdev_R_6,min_R_6,max_R_6,avg_G_6,stdev_G_6,min_G_6,max_G_6,avg_B_6,stdev_B_6,min_B_6,max_B_6,avg_t_6,stdev_t_6,min_t_6,max_t_6,avg_cie_X_6,stdev_cie_X_6,min_cie_X_6,max_cie_X_6,avg_cie_Y_6,stdev_cie_Y_6,min_cie_Y_6,max_cie_Y_6,avg_cie_Z_6,stdev_cie_Z_6,min_cie_Z_6,max_cie_Z_6,avg_cie_L_6,stdev_cie_L_6,min_cie_L_6,max_cie_L_6,avg_cie_A_6,stdev_cie_A_6,min_cie_A_6,max_cie_A_6,avg_cie_B_6,stdev_cie_B_6,min_cie_B_6,max_cie_B_6,avg_cie_C_6,stdev_cie_C_6,min_cie_C_6,max_cie_C_6,avg_cie_H_6,stdev_cie_H_6,min_cie_H_6,max_cie_H_6,burnt_pixels_ratio_6_threshold_0.1,burnt_pixels_ratio_6_threshold_0.2,burnt_pixels_ratio_6_threshold_0.3,burnt_pixels_ratio_6_threshold_0.4,burnt_pixels_ratio_6_threshold_0.5,avg_R_7,stdev_R_7,min_R_7,max_R_7,avg_G_7,stdev_G_7,min_G_7,max_G_7,avg_B_7,stdev_B_7,min_B_7,max_B_7,avg_t_7,stdev_t_7,min_t_7,max_t_7,avg_cie_X_7,stdev_cie_X_7,min_cie_X_7,max_cie_X_7,avg_cie_Y_7,stdev_cie_Y_7,min_cie_Y_7,max_cie_Y_7,avg_cie_Z_7,stdev_cie_Z_7,min_cie_Z_7,max_cie_Z_7,avg_cie_L_7,stdev_cie_L_7,min_cie_L_7,max_cie_L_7,avg_cie_A_7,stdev_cie_A_7,min_cie_A_7,max_cie_A_7,avg_cie_B_7,stdev_cie_B_7,min_cie_B_7,max_cie_B_7,avg_cie_C_7,stdev_cie_C_7,min_cie_C_7,max_cie_C_7,avg_cie_H_7,stdev_cie_H_7,min_cie_H_7,max_cie_H_7,burnt_pixels_ratio_7_threshold_0.1,burnt_pixels_ratio_7_threshold_0.2,burnt_pixels_ratio_7_threshold_0.3,burnt_pixels_ratio_7_threshold_0.4,burnt_pixels_ratio_7_threshold_0.5,avg_R_8,stdev_R_8,min_R_8,max_R_8,avg_G_8,stdev_G_8,min_G_8,max_G_8,avg_B_8,stdev_B_8,min_B_8,max_B_8,avg_t_8,stdev_t_8,min_t_8,max_t_8,avg_cie_X_8,stdev_cie_X_8,min_cie_X_8,max_cie_X_8,avg_cie_Y_8,stdev_cie_Y_8,min_cie_Y_8,max_cie_Y_8,avg_cie_Z_8,stdev_cie_Z_8,min_cie_Z_8,max_cie_Z_8,avg_cie_L_8,stdev_cie_L_8,min_cie_L_8,max_cie_L_8,avg_cie_A_8,stdev_cie_A_8,min_cie_A_8,max_cie_A_8,avg_cie_B_8,stdev_cie_B_8,min_cie_B_8,max_cie_B_8,avg_cie_C_8,stdev_cie_C_8,min_cie_C_8,max_cie_C_8,avg_cie_H_8,stdev_cie_H_8,min_cie_H_8,max_cie_H_8,burnt_pixels_ratio_8_threshold_0.1,burnt_pixels_ratio_8_threshold_0.2,burnt_pixels_ratio_8_threshold_0.3,burnt_pixels_ratio_8_threshold_0.4,burnt_pixels_ratio_8_threshold_0.5,avg_R_9,stdev_R_9,min_R_9,max_R_9,avg_G_9,stdev_G_9,min_G_9,max_G_9,avg_B_9,stdev_B_9,min_B_9,max_B_9,avg_t_9,stdev_t_9,min_t_9,max_t_9,avg_cie_X_9,stdev_cie_X_9,min_cie_X_9,max_cie_X_9,avg_cie_Y_9,stdev_cie_Y_9,min_cie_Y_9,max_cie_Y_9,avg_cie_Z_9,stdev_cie_Z_9,min_cie_Z_9,max_cie_Z_9,avg_cie_L_9,stdev_cie_L_9,min_cie_L_9,max_cie_L_9,avg_cie_A_9,stdev_cie_A_9,min_cie_A_9,max_cie_A_9,avg_cie_B_9,stdev_cie_B_9,min_cie_B_9,max_cie_B_9,avg_cie_C_9,stdev_cie_C_9,min_cie_C_9,max_cie_C_9,avg_cie_H_9,stdev_cie_H_9,min_cie_H_9,max_cie_H_9,burnt_pixels_ratio_9_threshold_0.1,burnt_pixels_ratio_9_threshold_0.2,burnt_pixels_ratio_9_threshold_0.3,burnt_pixels_ratio_9_threshold_0.4,burnt_pixels_ratio_9_threshold_0.5,T_0,T_env,k
366.1823736,15,95,29.0,b,2,a,153.11252775589142,28.463000761612008,28,218,49.171764200272186,18.398259723449303,0,101,72.5455912900222,22.44075875600365,0,135,51.99739631180243,4.629201418251901,35.24360144737649,57.90166549736106,0.16355768,0.060239606,0.0050675985,0.37052667,0.101480134,0.040482312,0.0026129794,0.2550726,0.0800197,0.040018052,0.00023754693,0.25887176,36.86704,8.418017,2.360283,57.56636,44.6535,5.843684,-3.558904,52.43671,10.452201,4.464668,-2.5625587,28.237316,46.135887,5.3614483,4.688486,54.69982,14.289044,17.21501,0.017855734,359.94925,0.009025141465511066,0.09770073776950075,0.31910321610199843,0.8252990473461786,0.9984958097557481,161.87843304236748,29.09539657322106,16,226,56.75416932793982,19.29564191916766,0,118,81.93691008445107,24.473974731338025,0,152,38.429637654736,2.1856109781709745,31.380335122847995,41.02541909541533,0.18842836,0.06616183,0.0032224841,0.43511215,0.11935824,0.045553688,0.0026129794,0.3139632,0.1012267,0.049434047,0.00023754693,0.3346581,39.87737,8.665007,2.360283,62.840775,45.128143,6.2463465,-4.935637,54.25492,8.992472,4.4008517,-3.2290995,26.812834,46.29936,5.671636,4.459706,55.715992,15.250427,34.5956,0.0010538675,359.986,0.004045135192676176,0.07281243346817118,0.21900503867716983,0.6318926974664679,0.9914129586260734,154.51721206969825,28.322437324069604,31,209,53.27581810454738,18.47109434417706,0,101,76.41804788213628,23.49412654791798,0,135,33.679977023413315,0.9457323221782209,31.189494609294176,34.858486148758736,0.16947462,0.060658436,0.005651464,0.3532261,0.10711865,0.041567124,0.0029140352,0.24615198,0.08847814,0.044281416,0.00026491602,0.2580608,37.871548,8.439948,2.632225,56.698555,43.694725,6.13353,-0.35369396,52.26183,9.462271,4.2468467,-3.4540176,26.917309,44.974148,5.6343236,5.6641965,54.30807,13.85835,20.554327,0.0010538675,359.9816,0.005454030315908769,0.08627284317892053,0.2695849270434906,0.7593143504745715,0.9977333899985834,167.0762771662433,29.474054837757226,30,228,56.52293254304262,19.93113947667118,0,106,83.14373412362404,24.29361076419169,0,149,32.1434533848199,0.5522604463722018,31.05624355153907,32.984095611654475,0.19989966,0.06975258,0.005573943,0.4247282,0.12520963,0.047653943,0.002848735,0.28771073,0.10407844,0.049622744,0.00042870984,0.31742224,40.781242,8.797224,2.5732403,60.579056,47.05606,5.718588,3.4874678,55.672764,9.619505,4.479856,-0.85113347,30.228645,48.279,5.3587937,9.709674,57.662495,12.063449,10.807191,0.009354653,359.9883,0.008537962178944397,0.06865650578605702,0.2032881738639571,0.6030200395145358,0.9837002540220152,161.41818437521974,29.926624348795166,25,224,57.06363828141481,19.90865047618267,0,115,79.88875606497433,24.36892687153988,0,144,31.105351683002066,0.3637102152750032,30.293399452925183,31.896826588114596,0.18735194,0.0681301,0.005259187,0.41275856,0.11928469,0.04699737,0.0041220663,0.29833862,0.09710442,0.048270613,0.00037473856,0.29715338,39.79422,8.9079895,3.7234287,61.510605,44.62988,6.239401,-4.842252,55.25872,10.146267,4.313814,-1.2683392,28.994333,46.030552,5.7879024,5.477413,57.59658,13.965964,16.855885,0.0010538675,359.986,0.008508543702974474,0.07369383306377891,0.22551156740032346,0.6372266366640883,0.9879755291470361,147.83558526525388,26.758404708129657,19,200,47.25480017067274,16.933315316677632,0,96,69.36858199402646,20.90656323395858,0,122,30.7936186017624,0.24595260779386077,30.22635246497035,31.395998705256993,0.15073813,0.052707307,0.0035374803,0.30863056,0.09347089,0.03531425,0.0026168833,0.21730538,0.072813675,0.03512538,0.00031543558,0.2053665,35.53258,7.8922935,2.3638096,53.73992,43.45009,5.874761,-1.5048683,52.706093,10.4451685,4.171228,-2.0483613,32.538563,44.931953,5.4812036,5.132077,54.977028,14.732524,17.823038,0.0010538675,359.99228,0.011947091452140521,0.1016213909827905,0.3508035841274356,0.9145925188451145,0.9999288863604039,143.27848372358653,26.43293810119299,9,198,49.60115648201028,17.145617690029656,0,100,69.84715876641918,21.343308540489197,0,125,30.23022190615976,0.3789735710248318,29.63824464296677,31.431096270107894,0.14371076,0.051769722,0.0027873141,0.31548712,0.091341645,0.03556163,0.0021968537,0.22603646,0.073823854,0.03633106,0.0001997168,0.22097914,35.08688,7.997663,1.9844017,54.661713,40.96194,5.5423656,-3.4122467,48.6241,9.414181,3.984222,-4.6987085,26.701,42.269245,5.1391354,1.3101078,51.256596,14.433415,20.224876,0.0010538675,359.96228,0.012992575671045116,0.10336950314106225,0.35322672758423757,0.9102655625356939,0.9998572244431754,151.4407288317256,27.294445429587817,29,205,49.790853876384425,16.967347388615092,0,104,72.7718470882458,21.378376396054673,0,138,29.750547696959927,0.4282810710132986,29.131742753345073,31.274295481567385,0.159871,0.056023214,0.0050675985,0.34715602,0.09964457,0.037519798,0.0026129794,0.24717739,0.07961704,0.037789714,0.00023754693,0.26980567,36.660915,7.9888296,2.360283,56.799362,43.879448,5.9775915,0.5722195,51.484615,9.949231,3.9445004,-2.1460176,30.00924,45.217533,5.573036,8.23308,53.112278,13.469694,12.266681,0.0010538675,359.9938,0.009574848160057164,0.08931761343336907,0.29867809932118616,0.8624508753126117,0.9995712754555198,173.1470902485932,29.309353417982976,3,228,63.370966593062185,20.637254888566456,0,114,87.10720136761877,25.67987938048397,0,143,29.29544642391196,0.43191053825128073,28.633585066263358,30.985999066293836,0.21860737,0.07334271,0.00037557186,0.42455047,0.14027548,0.05144789,0.00019365417,0.29749823,0.115378976,0.054984625,1.7605173e-05,0.2941486,43.04726,8.8895645,0.17492676,61.43776,46.456017,5.705801,-2.5612116,54.450512,10.488354,4.7780724,-1.9557238,31.982798,47.915466,5.2593822,0.8317744,57.595726,13.476338,13.707498,0.1726004,359.89624,0.006695633592136192,0.04943372035045231,0.1596267540423107,0.45765367903696846,0.9537716361564214,170.08335117390993,29.28227617732665,31,228,60.04738457146935,20.50159651565243,0,119,84.34610718618426,24.79677389760112,0,152,29.821390960753515,0.4435526148762945,29.225973484776965,31.3805946743052,0.20878643,0.07198913,0.009127577,0.439385,0.1326143,0.050225455,0.004890984,0.31829607,0.10793878,0.05286995,0.00044764715,0.33099997,41.919373,8.796175,4.417988,63.201805,46.61474,5.9267035,-0.96160173,56.23433,10.551013,4.539351,-2.2455573,32.48879,48.064613,5.4572783,6.3444457,59.280037,13.846964,16.90615,0.009141227,359.9651,0.002711767644330265,0.05844572896596018,0.18889602511953185,0.5276528937415257,0.968814672090202,38.429637654736,29.0,0.2605252502190278
340.7603585,15,95,29.0,w,2,a,227.6030230708035,24.013350533712362,71,255,137.9892601431981,22.61365158798142,0,188,159.8514319809069,29.54448445747883,11,202,52.97297648785688,5.091520276647053,33.4555206479643,57.9298658464172,0.48409933,0.1058816,0.033517245,0.6607075,0.38161033,0.090340205,0.021039058,0.5951388,0.39526853,0.119774476,0.0061946507,0.6254039,67.34557,8.545174,16.02335,81.57325,36.8647,3.7562246,0.64995885,53.421944,3.3693426,6.1401424,-5.7500124,35.560463,37.505684,3.936064,8.050722,58.377766,142.34563,169.75223,0.0027440253,359.99847,0.0,0.0011933174224343676,0.012728719172633254,0.03719172633253779,0.07272606735613896,233.61681309904154,26.40526876183356,73,255,142.08506389776358,25.61597549905166,4,175,163.56176783812566,33.05403758879703,8,205,37.327792224448245,1.7768618326026573,31.24427695106661,39.3496742393865,0.51549715,0.11852099,0.02948847,0.67112535,0.4075806,0.10133632,0.017485233,0.56140566,0.4197376,0.1333533,0.0041189315,0.64861566,69.05812,9.495701,14.10799,79.693756,37.34791,4.3422346,5.183607,58.264465,3.9391344,6.607734,-4.5210004,28.485554,38.115025,4.4883676,10.838777,62.026306,142.98468,169.21037,0.0027440253,359.99237,0.0,0.001863684771033014,0.01757188498402556,0.041001064962726305,0.07654419595314164,232.06153129781148,25.928417806852547,69,255,141.42227100379165,25.21019389816652,0,180,160.5378833233553,32.39452043372051,0,204,32.95660527940627,0.7705850241660226,30.794631894031276,34.15341051315044,0.5062303,0.11589037,0.027500847,0.6708247,0.40148088,0.0994587,0.017299123,0.55510336,0.4040736,0.12805231,0.0017992023,0.6429161,68.65403,9.317817,14.00079,79.33432,36.74969,4.4755177,2.1637826,55.82547,5.0113072,6.51853,-3.931594,33.923332,37.63616,4.6576557,7.499858,59.93677,72.633804,134.80396,0.0027440253,359.99237,0.0,0.0012638861172088072,0.018293088538548528,0.04130911993614049,0.07782877669127919,236.64651965993625,23.821191719187812,82,255,141.38403294367694,23.25624183682705,11,185,163.13097768331562,29.912669240382378,15,204,31.762494957712455,0.4784085000227029,30.9161764452655,32.63941018293957,0.52161866,0.109524354,0.03774538,0.67860997,0.40825418,0.09360722,0.022086525,0.5706739,0.41411737,0.123339266,0.007401954,0.6455112,69.28583,8.505342,16.546215,80.21748,38.722576,4.2512517,-0.2193749,61.139107,4.4785295,6.3186874,-6.543362,30.055094,39.46636,4.461002,15.011859,64.86864,84.546104,144.58002,0.0060915165,359.99237,0.0,0.0007970244420828905,0.011025504782146653,0.032678002125398516,0.06522316684378321,218.7858182299246,23.239019400924164,72,255,128.99027649159942,22.470988735322106,1,171,147.6826961238259,29.537432323668565,6,193,30.871379581313565,0.3072227302017463,30.289751238544856,31.52050364540278,0.43379253,0.09546527,0.028539812,0.6330758,0.3382994,0.08167834,0.016242942,0.5104634,0.33605075,0.1074471,0.0041296426,0.5676969,64.035995,8.360683,13.377367,76.70707,36.8471,4.302536,0.9306967,55.918396,5.350397,6.637675,-5.56612,35.935204,37.776554,4.6731286,11.773831,59.99291,62.38872,125.35549,0.0027440253,359.99847,0.0,0.002050535785156767,0.017859505225558937,0.04802222516205847,0.09286942717290647,231.36659837419867,24.921702091437915,62,255,142.98757517678936,24.89786375039776,0,192,162.63293899940518,30.978565038609272,19,204,30.52914165441112,0.2757016349246096,30.004793688221643,31.119976747766255,0.5073459,0.113252915,0.024185114,0.67860997,0.4051924,0.09779091,0.01656164,0.5706739,0.41300842,0.12583172,0.008959511,0.6455112,68.96352,9.099568,13.56826,80.21748,35.94024,4.273464,-3.5530329,54.451317,4.244245,6.0731063,-4.4656396,30.721945,36.69226,4.3055186,11.014192,56.810905,89.71595,147.50276,0.0027440253,359.99847,0.0,0.0035688321987971715,0.014143149824862864,0.037737096028021944,0.06853479611393827,231.75877163892022,23.7429213678374,72,255,148.59010413212178,22.383752071629385,3,199,164.69317503482125,30.25173573977243,6,206,30.38233073616512,0.31518667660294203,29.80624630520072,31.489955912973105,0.5177858,0.109619185,0.027927151,0.6931367,0.4221754,0.09553363,0.015303253,0.6248699,0.4247739,0.12524195,0.0042398055,0.6622621,70.27318,8.436025,12.799564,83.17172,33.437912,3.8800242,-3.5562217,54.6408,4.947315,6.6265025,-4.5775294,33.96666,34.424725,4.05873,12.996119,57.51113,65.71437,128.01082,0.02917931,359.97635,0.0,0.0017244809975459309,0.00868873117994296,0.026994760230815148,0.05737215626450885,228.89359298152334,23.348597986571907,75,255,140.05303735212016,22.053178023119052,1,185,158.47481058088528,28.808133296212937,2,208,29.943676432856762,0.34381260593670754,29.394994575743844,31.160818131920234,0.48944357,0.103690445,0.034597173,0.68945956,0.3887557,0.08917391,0.020568827,0.5845991,0.38928095,0.11525214,0.0030253562,0.67309755,67.92629,8.230185,15.782972,80.99381,36.059025,4.1586,0.7144958,60.60046,4.9841175,6.225136,-4.808414,34.268616,36.8981,4.4351964,9.4999895,66.90129,53.46763,116.9245,0.0060915165,359.99847,0.0,0.0009304798617572776,0.00857370729762063,0.03256679516150472,0.06799149275554965,243.432099587272,22.97327617092297,89,255,151.42910398082813,22.847835021151276,12,184,170.69511383304487,30.738500074927217,14,210,29.572899685036322,0.29766792884602433,29.11218773269822,30.825538909192236,0.5670572,0.11188753,0.044810273,0.69600207,0.45386928,0.0976308,0.02565275,0.59684294,0.4582925,0.13293335,0.008576073,0.6874926,72.4317,8.366923,18.211277,81.66629,36.923965,3.8418877,-0.27516484,59.144855,4.908345,6.6618934,-6.754923,32.17448,37.801605,4.201282,11.335778,63.98793,79.83078,140.2116,0.0060915165,359.98846,0.0,0.0011982425775529223,0.005724936759419518,0.02416455864731727,0.052123552123552123,240.44645109886463,23.73045701598097,87,255,147.62280061084923,23.669947021989415,14,190,167.63973175751943,30.79532185444304,21,207,30.06461680662655,0.43144402476307253,29.389709917247075,31.443277649313636,0.5483934,0.11355649,0.048362233,0.6882333,0.43591055,0.098295584,0.031907666,0.6121576,0.44069436,0.12983213,0.010264038,0.6666391,71.18714,8.604866,20.792248,82.4946,37.42174,4.31091,2.4829507,57.89891,4.7778316,6.32731,-5.8749557,36.123215,38.23556,4.458114,15.26285,65.92528,64.06858,128.00179,0.0027440253,359.98846,0.0,0.0002655866144346325,0.010822654538211273,0.027355421286767146,0.05504282584157758,37.327792224448245,29.0,0.2620739365676265
