acrylamide_density,toaster_energy,toaster_temperature,room_temperature,burnt_pixels_ratio,mean_grey_9,stdev_grey_9,mean_red_9,stdev_red_9,mean_green_9,stdev_green_9,mean_blue_9,stdev_blue_9,mean_t_0,stdev_t_0,mean_t_1,stdev_t_1,mean_t_2,stdev_t_2,mean_t_3,stdev_t_3,mean_t_4,stdev_t_4,mean_t_5,stdev_t_5,mean_t_6,stdev_t_6,mean_t_7,stdev_t_7,mean_t_8,stdev_t_8,mean_t_9,stdev_t_9
366.1823736,15,95,29.0,0.18889602511953185,95.70118462855919,22.90066208719769,170.08335117390993,29.28227617732665,60.04738457146935,20.50159651565243,84.34610718618426,24.79677389760112,51.15951413059738,7.564012127396846,38.02907834265457,2.653032606122834,33.50684193443172,1.108165747682749,31.93050823371197,0.666582591271267,31.03621664255403,0.34015198184808737,30.562031328334598,0.28337950767740583,30.382296561952067,0.5454794749785306,29.819287058866287,0.5400758570285832,29.5156939271349,0.7175073439442277,29.821390960753515,0.4435526148762945
,10,95,29.5,0.4721058434399118,75.5111077692025,17.137810783567698,147.3941933112826,23.98907772609426,40.54825431826534,15.251365778401054,67.13296582138919,17.995823078662127,39.243226692138656,2.6980803195283034,35.987944987577634,1.6428286916819868,32.28573531200469,0.3706493043967647,31.96999389685453,0.2797961858241916,31.152980418450642,0.3209946563424382,30.28417189150808,0.6872967825643205,29.47749521118808,0.5773133461840803,29.324558111052756,0.8792183124134201,30.440761352179496,1.4145783795744695,29.316808334642307,0.6245174938428788
486.8415406,15,95,26.3,0.28567860116569527,84.45629775187344,19.9068210653394,172.52289758534553,26.574934825185682,42.88942547876769,18.026354924381334,67.65886761032473,20.869595069972917,58.731587149377496,12.191173554678889,34.15020365606835,4.6828685325627974,33.434397984079226,3.428872299216867,30.813345476662874,1.8336607539888496,29.863203745159012,1.152822357067746,28.758388601739856,0.779313624696434,27.35206741099709,0.5675241011465537,26.728992649492742,0.5323782905761105,27.08824806883011,0.8479849965820722,26.314200565831168,0.5912173902894811
419.7128712,15,95,26.8,0.2135929802955665,90.12113186576354,20.40237762676548,179.70427955665025,25.736410521146517,48.17433805418719,19.374684417236136,71.30865147783251,22.148691268461572,59.787360483803425,8.661602305145006,40.08789864843839,3.351892341851739,35.09074013561062,2.128086100028,32.431833815202864,1.2360616985674064,30.324992388192946,0.7802677553825629,29.43032640498325,0.514622113038215,27.981029908649134,0.6376867387472189,27.133264893202963,0.6383697806342401,26.730913442377194,0.6755836730990836,26.730913442377194,0.6755836730990836
419.0686579,15,95,27.1,0.9397145669291339,56.78748359580052,14.335231759081125,116.89304461942257,21.01739009798356,27.57234251968504,12.11560603537706,49.677083333333336,15.52064410588554,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856,26.964154584667977,0.9141819303404856
375.7434793,22,151,29.0,0.29185439462204105,82.21134952442252,21.727921474027905,158.31338053350498,35.17123625525091,47.41714939569477,17.267824723780066,61.9088893656583,20.4768196950214,87.32790238548145,9.740014446161302,36.0701850359317,4.3594498487744024,36.62227665416582,2.9610913970653767,34.24275061610867,2.308634512827819,32.89288155104639,1.09881834693859,30.450050733080985,0.3202843175329984,30.876726709361105,0.2026658381602754,27.529903544296168,1.1719968689672773,30.210821155871532,0.5341136581529464,30.076724680146512,0.23253851006377693
419.732761,25,151,29.0,0.6326285799970011,70.32951410256409,16.446859107716513,141.49415204678363,23.957896610636997,36.57602339181287,14.798262057589021,57.60338881391513,17.224079377234744,78.71433071086159,8.229302534946703,41.86872239800892,2.6287466474187355,37.630987877788094,2.524368586373532,34.8621852368122,1.25174482380604,34.24133526630023,0.8657711663083691,31.320822511359562,0.6017682636162563,31.582822112813876,0.5544580807903465,30.76798887972905,0.4788075301825145,30.387553445970678,0.604496225931126,30.220774650525524,0.6433922473283205
,24,151,26.25,0.3110111610861236,81.8165514659337,18.698907922541657,180.7097284690988,27.082526076793823,36.533899716808264,16.94551268137343,55.76328502415459,18.8652631996506,71.64764414309602,20.083945957114295,41.18220447329241,7.465445834989825,36.01557212674696,3.7598323352050294,34.12491462087259,1.9208171030598233,31.856409676806493,1.6610996804557994,30.278907589557644,0.9599063059818396,29.238024735489958,0.44609061682644063,28.169646045501814,0.3480351614339456,28.100795262188292,0.3995176647446562,28.183647555201976,0.3944135156996036
432.5928093,24,151,27.0,0.30034579285361435,83.48063337724354,17.997012103372704,182.46583237279762,25.12680228403796,37.951424337230364,16.716018392566543,58.45710521982546,19.059040043900122,69.35962971308189,27.74562549851719,40.35103073615314,8.975153097034518,35.68629124445707,5.480284435704691,27.13060334498784,1.02253419820144,27.13060334498784,1.02253419820144,27.13060334498784,1.02253419820144,27.13060334498784,1.02253419820144,27.13060334498784,1.02253419820144,27.13060334498784,1.02253419820144,27.13060334498784,1.02253419820144
500.5409846,25,151,27.45,0.3151172893136403,85.09740103388357,21.545146230402768,178.34761077324066,33.313859339496666,42.02910512597741,18.99836576670819,62.440486533449175,19.92582843597031,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635,27.479374070249605,1.340735532240635
